year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV
2017-18,Playoffs,200782,35,P.J. Tucker,1610612745,HOU,17,569,52,108,0.481,35,75,0.467,12,18,0.667,23,88,111,22,11,13,14,46,151,232,1.57,0.79
2017-18,Playoffs,2772,36,Trevor Ariza,1610612745,HOU,17,582,50,139,0.36,26,91,0.286,23,31,0.742,9,56,65,22,19,2,10,44,149,150,2.2,1.9
2017-18,Playoffs,202331,37,Paul George,1610612760,OKC,6,251,49,120,0.408,19,52,0.365,31,36,0.861,4,32,36,16,8,4,24,17,148,112,0.67,0.33
2017-18,Playoffs,203935,38,Marcus Smart,1610612738,BOS,15,449,48,143,0.336,15,68,0.221,36,49,0.735,14,42,56,80,26,10,36,44,147,175,2.22,0.72
2017-18,Playoffs,202685,39,Jonas Valanciunas,1610612761,TOR,10,244,58,107,0.542,2,5,0.4,28,34,0.824,30,75,105,12,4,15,19,22,146,208,0.63,0.21
2017-18,Playoffs,203497,40,Rudy Gobert,1610612762,UTA,11,383,55,84,0.655,0,0,0.0,35,58,0.603,43,75,118,11,10,25,21,34,145,236,0.52,0.48
2017-18,Playoffs,2733,41,Shaun Livingston,1610612744,GSW,21,362,59,110,0.536,0,1,0.0,22,25,0.88,11,36,47,31,7,1,16,33,140,156,1.94,0.44
2017-18,Playoffs,203078,42,Bradley Beal,1610612764,WAS,6,216,49,108,0.454,21,45,0.467,20,23,0.87,2,18,20,17,7,2,15,19,139,108,1.13,0.47
2017-18,Playoffs,202703,43,Nikola Mirotic,1610612740,NOP,9,320,49,102,0.48,22,51,0.431,15,19,0.789,9,77,86,15,10,12,10,24,135,191,1.5,1.0
2017-18,Playoffs,201158,44,Marco Belinelli,1610612755,PHI,10,273,43,106,0.406,16,46,0.348,27,31,0.871,1,20,21,20,7,0,4,20,129,106,5.0,1.75
2017-18,Playoffs,2738,45,Andre Iguodala,1610612744,GSW,15,401,42,85,0.494,14,37,0.378,24,34,0.706,11,57,68,41,21,7,14,29,122,192,2.93,1.5
2017-18,Playoffs,200746,46,LaMarcus Aldridge,1610612759,SAS,5,176,37,80,0.463,3,5,0.6,41,42,0.976,13,33,46,12,3,2,9,9,118,128,1.33,0.33
2017-18,Playoffs,202684,46,Tristan Thompson,1610612739,CLE,19,416,49,83,0.59,0,1,0.0,20,27,0.741,44,68,112,11,2,8,11,26,118,199,1.0,0.18
2017-18,Playoffs,203382,48,Aron Baynes,1610612738,BOS,19,389,45,89,0.506,11,23,0.478,13,18,0.722,45,73,118,19,4,11,8,43,114,209,2.38,0.5
2017-18,Playoffs,203109,49,Jae Crowder,1610612762,UTA,11,323,35,108,0.324,22,66,0.333,18,28,0.643,4,52,56,19,15,2,14,25,110,105,1.36,1.07
2017-18,Playoffs,101123,50,Gerald Green,1610612745,HOU,17,272,37,94,0.394,27,72,0.375,6,7,0.857,6,44,50,1,4,7,10,27,107,101,0.1,0.4
2017-18,Playoffs,202324,51,Derrick Favors,1610612762,UTA,11,286,42,68,0.618,2,5,0.4,16,33,0.485,20,37,57,13,8,11,10,17,102,138,1.3,0.8
2017-18,Playoffs,202734,51,E'Twaun Moore,1610612740,NOP,9,284,41,88,0.466,9,25,0.36,11,16,0.688,6,17,23,15,6,1,11,20,102,84,1.36,0.55
2017-18,Playoffs,203468,53,CJ McCollum,1610612757,POR,4,155,40,77,0.519,11,26,0.423,10,13,0.769,0,8,8,14,5,1,9,11,101,80,1.56,0.56
2017-18,Playoffs,101139,54,CJ Miles,1610612761,TOR,10,227,32,71,0.451,19,45,0.422,13,16,0.813,6,18,24,8,7,3,9,21,96,87,0.89,0.78
2017-18,Playoffs,1626204,54,Larry Nance Jr.,1610612739,CLE,20,307,41,60,0.683,0,1,0.0,14,31,0.452,35,55,90,18,16,14,12,35,96,186,1.5,1.33
2017-18,Playoffs,202339,56,Eric Bledsoe,1610612749,MIL,7,225,37,84,0.44,7,22,0.318,14,20,0.7,3,22,25,26,7,6,15,19,95,91,1.73,0.47
2017-18,Playoffs,101141,57,Ersan Ilyasova,1610612755,PHI,10,233,36,84,0.429,9,31,0.29,12,21,0.571,26,50,76,13,7,4,10,25,93,126,1.3,0.7
2017-18,Playoffs,201609,57,Goran Dragic,1610612748,MIA,5,156,35,75,0.467,8,21,0.381,15,22,0.682,3,10,13,23,5,0,15,15,93,72,1.53,0.33
2017-18,Playoffs,200765,57,Rajon Rondo,1610612740,NOP,9,302,38,92,0.413,8,19,0.421,9,14,0.643,9,59,68,110,13,2,33,20,93,194,3.33,0.39
2017-18,Playoffs,203918,60,Rodney Hood,1610612739,CLE,17,260,39,92,0.424,4,24,0.167,9,12,0.75,7,24,31,18,5,4,13,30,91,80,1.39,0.39
2017-18,Playoffs,203903,61,Jordan Clarkson,1610612739,CLE,19,286,37,123,0.301,11,46,0.239,5,6,0.833,9,23,32,13,8,3,13,21,90,46,1.0,0.61
2017-18,Playoffs,202711,62,Bojan Bogdanovic,1610612754,IND,7,238,32,81,0.395,17,45,0.378,6,10,0.6,1,23,24,13,6,0,13,23,87,64,1.0,0.46
2017-18,Playoffs,1627734,62,Domantas Sabonis,1610612754,IND,7,166,36,62,0.581,1,7,0.143,14,18,0.778,14,18,32,5,1,2,7,22,87,90,0.71,0.14
2017-18,Playoffs,1626167,62,Myles Turner,1610612754,IND,7,196,33,54,0.611,6,13,0.462,15,19,0.789,6,30,36,4,2,4,11,25,87,97,0.36,0.18
2017-18,Playoffs,201586,62,Serge Ibaka,1610612761,TOR,10,260,30,72,0.417,9,24,0.375,18,22,0.818,13,46,59,11,1,13,16,21,87,109,0.69,0.06
2017-18,Playoffs,1626153,66,Delon Wright,1610612761,TOR,10,215,31,68,0.456,9,21,0.429,15,16,0.938,3,19,22,23,15,9,9,10,86,108,2.56,1.67
2017-18,Playoffs,1626172,66,Kevon Looney,1610612744,GSW,21,387,39,72,0.542,0,2,0.0,8,21,0.381,42,47,89,19,14,8,8,50,86,162,2.38,1.75
2017-18,Playoffs,201580,68,JaVale McGee,1610612744,GSW,13,158,39,58,0.672,0,1,0.0,6,9,0.667,16,26,42,4,3,11,5,20,84,117,0.8,0.6
2017-18,Playoffs,201937,68,Ricky Rubio,1610612762,UTA,6,181,28,79,0.354,10,32,0.313,18,23,0.783,5,39,44,42,8,3,18,13,84,107,2.33,0.44
2017-18,Playoffs,2548,70,Dwyane Wade,1610612748,MIA,5,127,31,70,0.443,0,4,0.0,21,26,0.808,3,18,21,18,7,1,11,11,83,75,1.64,0.64
2017-18,Playoffs,202692,71,Alec Burks,1610612762,UTA,9,120,30,64,0.469,9,20,0.45,13,15,0.867,2,22,24,17,4,1,8,9,82,84,2.13,0.5
2017-18,Playoffs,1626188,72,Quinn Cook,1610612744,GSW,17,175,30,67,0.448,7,31,0.226,14,17,0.824,2,21,23,11,4,2,5,13,81,76,2.2,0.8
2017-18,Playoffs,203496,72,Robert Covington,1610612755,PHI,10,281,27,83,0.325,15,48,0.313,12,16,0.75,12,41,53,25,11,9,11,30,81,108,2.27,1.0
2017-18,Playoffs,203952,74,Andrew Wiggins,1610612750,MIN,5,164,30,68,0.441,7,21,0.333,12,20,0.6,5,21,26,10,2,2,9,14,79,64,1.11,0.22
2017-18,Playoffs,201954,74,Darren Collison,1610612754,IND,7,214,31,68,0.456,8,23,0.348,9,12,0.75,1,20,21,33,7,0,9,7,79,91,3.67,0.78
2017-18,Playoffs,202710,74,Jimmy Butler,1610612750,MIN,5,170,28,63,0.444,8,17,0.471,15,18,0.833,3,27,30,20,4,1,5,9,79,91,4.0,0.8
2017-18,Playoffs,1628384,74,OG Anunoby,1610612761,TOR,10,238,29,52,0.558,13,29,0.448,8,11,0.727,9,12,21,7,6,4,6,23,79,85,1.17,1.0
2017-18,Playoffs,201152,74,Thaddeus Young,1610612754,IND,7,237,36,60,0.6,2,7,0.286,5,13,0.385,22,32,54,10,12,6,7,22,79,122,1.43,1.71
2017-18,Playoffs,1626220,79,Royce O'Neale,1610612762,UTA,11,259,28,56,0.5,10,28,0.357,12,19,0.632,3,35,38,15,10,4,16,30,78,94,0.94,0.63
2017-18,Playoffs,1626157,80,Karl-Anthony Towns,1610612750,MIN,5,170,28,60,0.467,3,11,0.273,17,23,0.739,15,52,67,11,2,5,12,14,76,111,0.92,0.17
2017-18,Playoffs,203081,81,Damian Lillard,1610612757,POR,4,162,25,71,0.352,9,30,0.3,15,17,0.882,3,15,18,19,5,0,16,8,74,52,1.19,0.31
2017-18,Playoffs,202362,82,Lance Stephenson,1610612754,IND,7,149,30,65,0.462,8,26,0.308,5,9,0.556,3,16,19,20,2,1,9,20,73,67,2.22,0.22
2017-18,Playoffs,2546,83,Carmelo Anthony,1610612760,OKC,6,194,27,72,0.375,6,28,0.214,11,15,0.733,3,31,34,2,10,4,6,14,71,66,0.33,1.67
2017-18,Playoffs,201565,83,Derrick Rose,1610612750,MIN,5,119,29,57,0.509,7,10,0.7,6,7,0.857,1,8,9,13,2,0,8,9,71,58,1.63,0.25
2017-18,Playoffs,203546,85,Ian Clark,1610612740,NOP,9,190,28,66,0.424,10,28,0.357,4,4,1.0,2,8,10,11,8,2,9,20,70,54,1.22,0.89
2017-18,Playoffs,203953,85,Jabari Parker,1610612749,MIL,7,167,28,62,0.452,6,19,0.316,8,13,0.615,8,35,43,10,7,4,6,15,70,89,1.67,1.17
2017-18,Playoffs,202329,87,Al-Farouq Aminu,1610612757,POR,4,131,27,52,0.519,13,30,0.433,2,2,1.0,12,24,36,5,4,2,6,8,69,85,0.83,0.67
2017-18,Playoffs,201988,88,Patty Mills,1610612759,SAS,5,165,25,57,0.439,13,35,0.371,4,5,0.8,2,8,10,13,3,1,9,15,67,52,1.44,0.33
2017-18,Playoffs,1627783,89,Pascal Siakam,1610612761,TOR,10,179,25,41,0.61,3,4,0.75,13,20,0.65,9,27,36,8,1,6,7,27,66,87,1.14,0.14
2017-18,Playoffs,201952,90,Jeff Teague,1610612750,MIN,5,153,23,51,0.451,7,18,0.389,12,17,0.706,3,15,18,29,3,2,14,19,65,70,2.07,0.21
2017-18,Playoffs,203118,90,Mike Scott,1610612764,WAS,6,126,26,41,0.634,7,11,0.636,6,6,1.0,6,15,21,4,2,1,5,10,65,73,0.8,0.4
2017-18,Playoffs,203482,92,Kelly Olynyk,1610612748,MIA,5,146,21,44,0.477,8,19,0.421,14,20,0.7,7,16,23,19,7,6,8,19,64,82,2.38,0.88
2017-18,Playoffs,203500,93,Steven Adams,1610612760,OKC,6,200,27,46,0.587,0,0,0.0,9,13,0.692,19,26,45,9,4,4,4,15,63,98,2.25,1.0
2017-18,Playoffs,201949,94,James Johnson,1610612748,MIA,5,161,23,42,0.548,7,13,0.538,9,14,0.643,3,27,30,24,6,6,10,17,62,94,2.4,0.6
2017-18,Playoffs,1627763,95,Malcolm Brogdon,1610612749,MIL,7,186,24,55,0.436,5,19,0.263,8,10,0.8,3,21,24,17,1,0,12,14,61,58,1.42,0.08
2017-18,Playoffs,200752,95,Rudy Gay,1610612759,SAS,5,160,26,65,0.4,4,18,0.222,5,9,0.556,9,19,28,11,8,1,6,16,61,60,1.83,1.33
2017-18,Playoffs,2561,97,David West,1610612744,GSW,18,175,27,45,0.6,1,2,0.5,4,4,1.0,11,26,37,32,6,10,10,23,59,116,3.2,0.6
2017-18,Playoffs,2037,97,Jamal Crawford,1610612750,MIN,5,123,21,47,0.447,7,17,0.412,10,13,0.769,1,12,13,12,5,0,5,6,59,55,2.4,1.0
2017-18,Playoffs,202693,97,Markieff Morris,1610612764,WAS,6,181,24,49,0.49,2,12,0.167,9,10,0.9,14,31,45,10,4,5,6,22,59,91,1.67,0.67
2017-18,Playoffs,1626162,100,Kelly Oubre Jr.,1610612764,WAS,6,148,18,48,0.375,4,19,0.211,16,18,0.889,1,22,23,4,6,3,5,16,56,55,0.8,1.2
2017-18,Playoffs,204456,101,T.J. McConnell,1610612755,PHI,10,155,25,36,0.694,2,3,0.667,3,5,0.6,6,20,26,23,6,0,6,13,55,91,3.83,1.0
2017-18,Playoffs,202328,102,Greg Monroe,1610612738,BOS,11,105,19,38,0.5,0,0,0.0,15,22,0.682,14,21,35,5,2,2,14,9,53,57,0.36,0.14
2017-18,Playoffs,101162,103,Marcin Gortat,1610612764,WAS,6,160,24,43,0.558,0,0,0.0,4,7,0.571,13,25,38,6,0,2,6,15,52,70,1.0,0.0
2017-18,Playoffs,201156,103,Nick Young,1610612744,GSW,20,206,16,53,0.302,14,47,0.298,6,8,0.75,1,11,12,4,1,0,2,18,52,28,2.0,0.5
2017-18,Playoffs,203957,105,Dante Exum,1610612762,UTA,10,114,20,41,0.488,2,7,0.286,9,12,0.75,4,10,14,10,1,1,15,15,51,38,0.67,0.07
2017-18,Playoffs,203490,106,Otto Porter Jr.,1610612764,WAS,5,158,20,41,0.488,5,12,0.417,5,8,0.625,1,24,25,8,6,5,3,6,50,67,2.67,2.0
2017-18,Playoffs,1627751,107,Jakob Poeltl,1610612761,TOR,9,140,17,31,0.548,0,1,0.0,15,19,0.789,15,21,36,6,3,4,8,25,49,72,0.75,0.38
2017-18,Playoffs,1626159,107,Justise Winslow,1610612748,MIA,5,125,15,42,0.357,7,19,0.368,12,17,0.706,7,26,33,13,4,4,8,17,49,63,1.63,0.5
2017-18,Playoffs,203994,109,Jusuf Nurkic,1610612757,POR,4,94,19,39,0.487,0,0,0.0,9,11,0.818,12,20,32,4,6,5,3,14,47,69,1.33,2.0
2017-18,Playoffs,1938,110,Manu Ginobili,1610612759,SAS,5,107,15,37,0.405,6,18,0.333,9,11,0.818,1,14,15,16,7,1,7,13,45,53,2.29,1.0
2017-18,Playoffs,203121,111,Darius Miller,1610612740,NOP,9,162,14,34,0.412,9,24,0.375,6,6,1.0,2,18,20,11,5,0,6,10,43,53,1.83,0.83
2017-18,Playoffs,203924,111,Jerami Grant,1610612760,OKC,6,133,18,35,0.514,2,8,0.25,5,11,0.455,8,12,20,6,4,3,6,15,43,47,1.0,0.67
2017-18,Playoffs,1626196,113,Josh Richardson,1610612748,MIA,5,130,15,40,0.375,6,19,0.316,6,7,0.857,4,11,15,14,11,5,5,17,42,56,2.8,2.2
2017-18,Playoffs,1627832,114,Fred VanVleet,1610612761,TOR,6,114,13,39,0.333,8,28,0.286,7,8,0.875,0,10,10,13,0,0,4,8,41,33,3.25,0.0
2017-18,Playoffs,1628395,114,Jordan Bell,1610612744,GSW,17,173,17,32,0.531,0,1,0.0,7,14,0.5,15,32,47,15,6,9,6,18,41,90,2.5,1.0
2017-18,Playoffs,203499,114,Shane Larkin,1610612738,BOS,11,154,16,35,0.457,4,13,0.308,5,5,1.0,1,10,11,20,5,0,6,15,41,52,3.33,0.83
2017-18,Playoffs,204020,117,Tyler Johnson,1610612748,MIA,5,81,14,26,0.538,6,10,0.6,6,7,0.857,1,7,8,4,2,0,2,14,40,39,2.0,1.0
2017-18,Playoffs,1627749,118,Dejounte Murray,1610612759,SAS,5,96,14,31,0.452,4,6,0.667,7,9,0.778,4,17,21,9,5,2,5,11,39,52,1.8,1.0
2017-18,Playoffs,201961,118,Wayne Ellington,1610612748,MIA,5,101,12,35,0.343,12,30,0.4,3,3,1.0,1,7,8,3,2,2,3,9,39,28,1.0,0.67
2017-18,Playoffs,201147,120,Corey Brewer,1610612760,OKC,6,151,13,25,0.52,5,11,0.455,6,6,1.0,4,9,13,5,7,5,2,17,37,53,2.5,3.5
2017-18,Playoffs,202709,121,Cory Joseph,1610612754,IND,7,143,12,33,0.364,3,11,0.273,6,6,1.0,2,15,17,21,9,2,4,10,33,57,5.25,2.25
2017-18,Playoffs,203524,121,Solomon Hill,1610612740,NOP,9,114,9,25,0.36,6,16,0.375,9,10,0.9,6,11,17,7,1,1,6,17,33,36,1.17,0.17
2017-18,Playoffs,1627748,121,Thon Maker,1610612749,MIL,6,130,11,28,0.393,6,20,0.3,5,7,0.714,6,17,23,5,2,11,4,17,33,51,1.25,0.5
2017-18,Playoffs,2225,121,Tony Parker,1610612759,SAS,5,67,14,37,0.378,0,5,0.0,5,7,0.714,0,4,4,6,2,0,4,2,33,16,1.5,0.5
2017-18,Playoffs,1628400,125,Semi Ojeleye,1610612738,BOS,17,230,10,33,0.303,6,22,0.273,6,7,0.857,4,24,28,2,3,0,2,21,32,39,1.0,1.5
2017-18,Playoffs,2403,126,Nene,1610612745,HOU,11,107,12,20,0.6,0,0,0.0,7,11,0.636,6,22,28,5,2,5,8,18,31,51,0.63,0.25
2017-18,Playoffs,101109,126,Raymond Felton,1610612760,OKC,6,79,12,31,0.387,7,14,0.5,0,2,0.0,2,11,13,9,4,2,5,7,31,33,1.8,0.8
2017-18,Playoffs,201959,126,Taj Gibson,1610612750,MIN,5,123,14,22,0.636,0,0,0.0,3,3,1.0,7,13,20,2,1,2,4,8,31,44,0.5,0.25
2017-18,Playoffs,101133,129,Ian Mahinmi,1610612764,WAS,6,52,10,14,0.714,0,0,0.0,10,11,0.909,4,7,11,1,4,5,1,10,30,45,1.0,4.0
2017-18,Playoffs,2200,129,Pau Gasol,1610612759,SAS,5,90,10,20,0.5,1,3,0.333,9,10,0.9,2,22,24,14,0,1,6,5,30,52,2.33,0.0
2017-18,Playoffs,201951,131,Ty Lawson,1610612764,WAS,5,96,9,26,0.346,5,8,0.625,6,6,1.0,2,11,13,15,3,0,3,6,29,40,5.0,1.0
2017-18,Playoffs,202323,132,Evan Turner,1610612757,POR,3,87,12,33,0.364,2,7,0.286,2,2,1.0,5,7,12,10,3,1,6,8,28,27,1.67,0.5
2017-18,Playoffs,1628380,132,Zach Collins,1610612757,POR,4,70,11,30,0.367,3,14,0.214,3,4,0.75,3,9,12,6,3,2,2,10,28,29,3.0,1.5
2017-18,Playoffs,203937,134,Kyle Anderson,1610612759,SAS,5,73,12,20,0.6,0,4,0.0,3,4,0.75,5,8,13,3,6,1,3,10,27,38,1.0,2.0
2017-18,Playoffs,101161,135,Amir Johnson,1610612755,PHI,8,94,11,21,0.524,0,0,0.0,4,5,0.8,14,9,23,9,2,1,3,10,26,47,3.0,0.67
2017-18,Playoffs,202355,135,Hassan Whiteside,1610612748,MIA,5,77,9,20,0.45,0,0,0.0,8,13,0.615,10,20,30,1,0,6,12,16,26,35,0.08,0.0
2017-18,Playoffs,201601,137,Luc Mbah a Moute,1610612745,HOU,9,149,9,36,0.25,3,15,0.2,4,7,0.571,3,19,22,3,6,4,6,8,25,24,0.5,1.0
2017-18,Playoffs,203498,137,Shabazz Muhammad,1610612749,MIL,4,29,9,20,0.45,4,5,0.8,3,5,0.6,0,4,4,0,2,1,2,2,25,17,0.0,1.0
2017-18,Playoffs,203518,139,Alex Abrines,1610612760,OKC,6,110,8,20,0.4,6,13,0.462,2,2,1.0,3,13,16,2,5,2,1,11,24,36,2.0,5.0
2017-18,Playoffs,101181,139,Jose Calderon,1610612739,CLE,13,104,9,26,0.346,4,18,0.222,2,2,1.0,2,9,11,9,5,0,5,15,24,27,1.8,1.0
2017-18,Playoffs,202357,141,Nemanja Bjelica,1610612750,MIN,5,47,7,16,0.438,4,7,0.571,5,7,0.714,4,11,15,3,3,0,1,6,23,32,3.0,3.0
2017-18,Playoffs,201980,142,Danny Green,1610612759,SAS,5,103,8,30,0.267,5,20,0.25,0,0,0.0,4,7,11,1,1,4,2,8,21,14,0.5,0.5
2017-18,Playoffs,203526,142,Raul Neto,1610612762,UTA,8,72,7,23,0.304,2,7,0.286,5,5,1.0,2,8,10,10,2,0,4,7,21,23,2.5,0.5
2017-18,Playoffs,203089,144,John Henson,1610612749,MIL,2,74,9,13,0.692,0,0,0.0,1,2,0.5,4,8,12,5,0,7,4,4,19,34,1.25,0.0
2017-18,Playoffs,201973,144,Jonas Jerebko,1610612762,UTA,10,79,8,19,0.421,1,6,0.167,2,2,1.0,4,12,16,3,3,0,1,9,19,29,3.0,3.0
2017-18,Playoffs,202348,144,Jordan Crawford,1610612740,NOP,2,15,8,13,0.615,3,8,0.375,0,0,0.0,0,4,4,1,1,0,3,1,19,17,0.33,0.33
2017-18,Playoffs,201583,144,Ryan Anderson,1610612745,HOU,11,95,7,20,0.35,5,15,0.333,0,0,0.0,4,9,13,6,3,1,3,10,19,26,2.0,1.0
2017-18,Playoffs,203503,144,Tony Snell,1610612749,MIL,7,134,7,24,0.292,5,21,0.238,0,0,0.0,1,12,13,4,3,4,3,10,19,23,1.33,1.0
2017-18,Playoffs,202344,149,Trevor Booker,1610612754,IND,7,64,6,10,0.6,0,1,0.0,6,7,0.857,5,13,18,0,1,1,1,12,18,32,0.0,1.0
2017-18,Playoffs,1628389,150,Bam Adebayo,1610612748,MIA,5,77,7,15,0.467,0,1,0.0,3,14,0.214,9,11,20,0,0,2,2,8,17,18,0.0,0.0
2017-18,Playoffs,1627854,150,Bryn Forbes,1610612759,SAS,4,54,5,17,0.294,2,9,0.222,5,7,0.714,1,2,3,2,0,0,0,3,17,8,0.0,0.0
2017-18,Playoffs,202722,150,Dāvis Bertāns,1610612759,SAS,5,82,3,18,0.167,3,16,0.188,8,11,0.727,1,10,11,6,2,0,1,10,17,17,6.0,2.0
2017-18,Playoffs,203476,150,Gorgui Dieng,1610612750,MIN,5,70,6,18,0.333,2,5,0.4,3,4,0.75,3,15,18,4,2,4,1,6,17,31,4.0,2.0
2017-18,Playoffs,2585,150,Zaza Pachulia,1610612744,GSW,7,26,4,7,0.571,0,0,0.0,9,12,0.75,6,6,12,1,3,1,3,1,17,25,0.33,1.0
2017-18,Playoffs,203090,155,Maurice Harkless,1610612757,POR,2,53,7,13,0.538,2,6,0.333,0,0,0.0,3,5,8,4,0,1,1,4,16,22,4.0,0.0
2017-18,Playoffs,1626192,155,Pat Connaughton,1610612757,POR,4,59,6,15,0.4,2,10,0.2,2,2,1.0,2,2,4,6,1,1,1,9,16,18,6.0,1.0
2017-18,Playoffs,1626224,157,Cedi Osman,1610612739,CLE,14,62,6,18,0.333,1,7,0.143,1,4,0.25,1,6,7,3,3,0,0,5,14,12,0.0,0.0
2017-18,Playoffs,1627790,158,Ante Zizic,1610612739,CLE,8,23,5,10,0.5,0,0,0.0,3,6,0.5,1,5,6,1,0,1,2,2,13,11,0.5,0.0
2017-18,Playoffs,1627846,159,Abdel Nader,1610612738,BOS,11,33,5,15,0.333,0,4,0.0,2,4,0.5,1,2,3,3,1,1,2,2,12,6,1.5,0.5
2017-18,Playoffs,2207,159,Joe Johnson,1610612745,HOU,8,54,6,17,0.353,0,3,0.0,0,0,0.0,0,10,10,3,0,1,3,4,12,12,1.0,0.0
2017-18,Playoffs,203521,159,Matthew Dellavedova,1610612749,MIL,6,78,4,12,0.333,2,9,0.222,2,2,1.0,1,4,5,16,2,0,6,6,12,21,2.67,0.33
2017-18,Playoffs,1626181,159,Norman Powell,1610612761,TOR,6,40,4,14,0.286,1,7,0.143,3,4,0.75,0,2,2,2,0,0,1,4,12,4,2.0,0.0
2017-18,Playoffs,202334,163,Ed Davis,1610612757,POR,4,71,5,10,0.5,0,0,0.0,1,4,0.25,5,27,32,0,0,1,4,7,11,32,0.0,0.0
2017-18,Playoffs,203894,163,Shabazz Napier,1610612757,POR,2,35,5,11,0.455,0,4,0.0,1,2,0.5,0,2,2,3,3,0,6,1,11,6,0.5,0.5
2017-18,Playoffs,203092,163,Tyler Zeller,1610612749,MIL,7,66,4,5,0.8,0,0,0.0,3,4,0.75,2,12,14,3,4,3,1,11,11,32,3.0,4.0
2017-18,Playoffs,1627767,166,Cheick Diallo,1610612740,NOP,7,48,5,12,0.417,0,0,0.0,0,0,0.0,4,5,9,0,1,1,1,9,10,13,0.0,1.0
2017-18,Playoffs,203485,167,Lorenzo Brown,1610612761,TOR,4,29,3,10,0.3,2,5,0.4,1,2,0.5,1,5,6,2,0,1,1,2,9,9,2.0,0.0
2017-18,Playoffs,1626147,168,Justin Anderson,1610612755,PHI,7,33,3,8,0.375,2,7,0.286,0,0,0.0,1,8,9,0,1,0,2,8,8,11,0.0,0.5
2017-18,Playoffs,203086,168,Meyers Leonard,1610612757,POR,2,8,4,4,1.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,0,8,12,0.0,0.0
2017-18,Playoffs,202335,168,Patrick Patterson,1610612760,OKC,6,58,3,6,0.5,2,4,0.5,0,0,0.0,1,10,11,3,1,0,3,8,8,17,1.0,0.33
2017-18,Playoffs,1628401,171,Derrick White,1610612759,SAS,3,18,3,6,0.5,1,2,0.5,0,0,0.0,0,0,0,1,1,2,0,0,7,8,0.0,0.0
2017-18,Playoffs,1628425,171,Sterling Brown,1610612749,MIL,3,13,3,5,0.6,1,3,0.333,0,0,0.0,1,1,2,0,1,0,0,2,7,8,0.0,0.0
2017-18,Playoffs,203107,171,Tomas Satoransky,1610612764,WAS,6,60,2,13,0.154,0,3,0.0,3,4,0.75,5,4,9,3,0,0,3,4,7,4,1.0,0.0
2017-18,Playoffs,1627774,174,Jake Layman,1610612757,POR,1,8,3,3,1.0,0,0,0.0,0,0,0.0,0,1,1,1,2,0,0,0,6,10,0.0,0.0
2017-18,Playoffs,1891,174,Jason Terry,1610612749,MIL,3,44,2,5,0.4,2,5,0.4,0,0,0.0,1,1,2,2,1,0,1,2,6,7,2.0,1.0
2017-18,Playoffs,1628935,176,Aaron Jackson,1610612745,HOU,7,17,2,4,0.5,0,2,0.0,1,2,0.5,2,2,4,2,0,0,2,2,5,6,1.0,0.0
2017-18,Playoffs,1628365,176,Markelle Fultz,1610612755,PHI,3,23,1,7,0.143,0,0,0.0,3,4,0.75,0,3,3,5,2,0,1,4,5,7,5.0,2.0
2017-18,Playoffs,201166,178,Aaron Brooks,1610612750,MIN,2,3,2,3,0.667,0,1,0.0,0,2,0.0,0,0,0,0,0,0,0,0,4,1,0.0,0.0
2017-18,Playoffs,1627745,178,Damian Jones,1610612744,GSW,4,11,1,2,0.5,0,0,0.0,2,3,0.667,1,2,3,0,0,0,3,4,4,2,0.0,0.0
2017-18,Playoffs,1627824,178,Guerschon Yabusele,1610612738,BOS,12,48,1,9,0.111,0,6,0.0,2,5,0.4,3,8,11,3,2,0,0,9,4,9,0.0,0.0
2017-18,Playoffs,1627775,178,Patrick McCaw,1610612744,GSW,6,16,1,2,0.5,0,1,0.0,2,2,1.0,1,2,3,0,2,0,0,1,4,8,0.0,0.0
2017-18,Playoffs,1626145,178,Tyus Jones,1610612750,MIN,4,55,2,7,0.286,0,2,0.0,0,0,0.0,0,9,9,8,1,0,1,0,4,16,8.0,1.0
2017-18,Playoffs,1627735,178,Wade Baldwin IV,1610612757,POR,4,19,1,4,0.25,1,1,1.0,1,2,0.5,0,3,3,3,1,1,3,1,4,5,1.0,0.33
2017-18,Playoffs,1628403,184,Caleb Swanigan,1610612757,POR,1,8,0,2,0.0,0,1,0.0,3,4,0.75,0,2,2,1,0,0,1,1,3,2,1.0,0.0
2017-18,Playoffs,1627788,184,Furkan Korkmaz,1610612755,PHI,1,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,3,0.0,0.0
2017-18,Playoffs,203962,184,Josh Huestis,1610612760,OKC,4,19,1,2,0.5,0,0,0.0,1,2,0.5,0,3,3,0,1,1,0,3,3,6,0.0,0.0
2017-18,Playoffs,1628390,184,Terrance Ferguson,1610612760,OKC,3,6,1,1,1.0,1,1,1.0,0,0,0.0,1,0,1,1,0,0,0,2,3,5,0.0,0.0
2017-18,Playoffs,201943,188,Brandon Jennings,1610612749,MIL,1,5,0,2,0.0,0,2,0.0,2,2,1.0,0,0,0,0,0,0,1,0,2,-1,0.0,0.0
